103.63
4.29
2.32
1.55
95.68
2.33
2.99
9.33
6.07
2.99
2.04
1.04
3.74
2.99
1207.96
3919.89
1178.06
10.09
1.9
38.87
20.07
14.26
1.63
2.61
2.29
2.89
2.25
6.38
1.73
23.38
418.6
59.25
12695.54
1190.02
2.34
10.54
2.07
301.99
0.97
346.84
152.49
1.38
1.47
2855.45
1.43
1.35
2.59
17.03
4.28
27.94
10.59
1297.48
2.37
4.35
331.89
26.06
1.2
138
7418.19
4.75
56.81
5.15
1.73
5.94
4.92
80.73
4.73
125.58
2.57
1.45
1.72
18.37
2550.47
1.9
151.48
26.48
2.98
2206.62
38.87
4.88
2.99
27.27
6.31
2.06
2.99
23301.07
